"gene","TF_family"
"TraesCS3B02G612800","MADS_I"
"TraesCS3B02G612900","MADS_I"
"TraesCS3D02G090600","MADS_I"
"TraesCS3D02G138400","MADS_I"
"TraesCS3D02G427700","MADS_I"
"TraesCS3D02G427900","MADS_I"
"TraesCS3D02G428000","MADS_I"
"TraesCS3D02G446900","MADS_I"
"TraesCS3D02G513800","MADS_I"
"TraesCS3D02G532900","MADS_I"
"TraesCS3D02G540700","MADS_I"
"TraesCS4A02G058900","MADS_I"
"TraesCS4A02G169000","MADS_I"
"TraesCS4A02G290700","MADS_I"
"TraesCS4A02G403600","MADS_I"
"TraesCS4B02G023300","MADS_I"
"TraesCS4B02G150200","MADS_I"
"TraesCS4B02G351500","MADS_I"
"TraesCS4D02G021100","MADS_I"
"TraesCS4D02G147000","MADS_I"
"TraesCS4D02G346300","MADS_I"
"TraesCS5A02G001800","MADS_I"
"TraesCS5A02G010400","MADS_I"
"TraesCS5A02G520200","MADS_I"
"TraesCS5B02G002500","MADS_I"
"TraesCS5B02G008000","MADS_I"
"TraesCS5B02G471900","MADS_I"
"TraesCS5D02G474300","MADS_I"
"TraesCS6A02G020500","MADS_I"
"TraesCS6A02G020900","MADS_I"
"TraesCS6A02G138300","MADS_I"
"TraesCS6A02G338400","MADS_I"
"TraesCS6A02G358900","MADS_I"
"TraesCS6A02G359100","MADS_I"
"TraesCS6B02G027900","MADS_I"
"TraesCS6B02G028300","MADS_I"
"TraesCS6B02G369000","MADS_I"
"TraesCS6B02G369100","MADS_I"
"TraesCS6B02G391600","MADS_I"
"TraesCS6B02G391700","MADS_I"
"TraesCS6B02G391800","MADS_I"
"TraesCS6B02G392600","MADS_I"
"TraesCS6D02G023800","MADS_I"
"TraesCS6D02G024000","MADS_I"
"TraesCS6D02G319100","MADS_I"
"TraesCS6D02G341700","MADS_I"
"TraesCS6D02G341800","MADS_I"
"TraesCS6D02G342000","MADS_I"
"TraesCS6D02G342100","MADS_I"
"TraesCS6D02G342700","MADS_I"
"TraesCS7A02G142600","MADS_I"
"TraesCS7A02G260900","MADS_I"
"TraesCS7A02G342300","MADS_I"
"TraesCS7A02G342600","MADS_I"
"TraesCS7A02G393100","MADS_I"
"TraesCS7A02G398800","MADS_I"
"TraesCS7A02G474900","MADS_I"
"TraesCS7A02G551000","MADS_I"
"TraesCS7A02G558000","MADS_I"
"TraesCS7A02G559500","MADS_I"
"TraesCS7A02G561000","MADS_I"
"TraesCS7B02G009600","MADS_I"
"TraesCS7B02G020900","MADS_I"
"TraesCS7B02G021100","MADS_I"
"TraesCS7B02G042900","MADS_I"
"TraesCS7B02G043000","MADS_I"
"TraesCS7B02G158900","MADS_I"
"TraesCS7B02G211300","MADS_I"
"TraesCS7B02G240400","MADS_I"
"TraesCS7B02G240500","MADS_I"
"TraesCS7B02G295200","MADS_I"
"TraesCS7B02G299400","MADS_I"
"TraesCS7B02G482700","MADS_I"
"TraesCS7B02G483300","MADS_I"
"TraesCS7B02G484000","MADS_I"
"TraesCS7B02G484100","MADS_I"
"TraesCS7B02G484500","MADS_I"
"TraesCS7B02G484600","MADS_I"
"TraesCS7B02G485400","MADS_I"
"TraesCS7D02G037000","MADS_I"
"TraesCS7D02G107000","MADS_I"
"TraesCS7D02G107200","MADS_I"
"TraesCS7D02G143800","MADS_I"
"TraesCS7D02G261900","MADS_I"
"TraesCS7D02G337000","MADS_I"
"TraesCS7D02G337200","MADS_I"
"TraesCS7D02G388600","MADS_I"
"TraesCS7D02G393000","MADS_I"
"TraesCS7D02G536700","MADS_I"
"TraesCS7D02G548500","MADS_I"
"TraesCS7D02G550500","MADS_I"
"TraesCS7D02G550600","MADS_I"
"TraesCS7D02G551000","MADS_I"
"TraesCS7D02G551900","MADS_I"
"TraesCS7D02G552000","MADS_I"
"TraesCS7D02G552400","MADS_I"
"TraesCSU02G209900","MADS_I"
"TraesCS4A02G002600","MADS_II"
"TraesCS4A02G078700","MADS_II"
"TraesCS7B02G021000","MADS_II"
"TraesCS7D02G107100","MADS_II"
"TraesCS1A02G044900","MADS_II"
"TraesCS1A02G045000","MADS_II"
"TraesCS1A02G125800","MADS_II"
"TraesCS1A02G199600","MADS_II"
"TraesCS1A02G199900","MADS_II"
"TraesCS1A02G262700","MADS_II"
"TraesCS1A02G264300","MADS_II"
"TraesCS1B02G058100","MADS_II"
"TraesCS1B02G058200","MADS_II"
"TraesCS1B02G058300","MADS_II"
"TraesCS1B02G144800","MADS_II"
"TraesCS1B02G214500","MADS_II"
"TraesCS1B02G273300","MADS_II"
"TraesCS1B02G275000","MADS_II"
"TraesCS1D02G045500","MADS_II"
"TraesCS1D02G045600","MADS_II"
"TraesCS1D02G045700","MADS_II"
"TraesCS1D02G127700","MADS_II"
"TraesCS1D02G203300","MADS_II"
"TraesCS1D02G203400","MADS_II"
"TraesCS1D02G262700","MADS_II"
"TraesCS1D02G264500","MADS_II"
"TraesCS1D02G441200","MADS_II"
"TraesCS2A02G174300","MADS_II"
"TraesCS2A02G261200","MADS_II"
"TraesCS2A02G311100","MADS_II"
"TraesCS2A02G337900","MADS_II"
"TraesCS2A02G422400","MADS_II"
"TraesCS2B02G200800","MADS_II"
"TraesCS2B02G281000","MADS_II"
"TraesCS2B02G328000","MADS_II"
"TraesCS2B02G344000","MADS_II"
"TraesCS2B02G440900","MADS_II"
"TraesCS2D02G181400","MADS_II"
"TraesCS2D02G262700","MADS_II"
"TraesCS2D02G309300","MADS_II"
"TraesCS2D02G325000","MADS_II"
"TraesCS2D02G418800","MADS_II"
"TraesCS3A02G090300","MADS_II"
"TraesCS3A02G090900","MADS_II"
"TraesCS3A02G284400","MADS_II"
"TraesCS3A02G314300","MADS_II"
"TraesCS3A02G406500","MADS_II"
"TraesCS3B02G105700","MADS_II"
"TraesCS3B02G157500","MADS_II"
"TraesCS3B02G318300","MADS_II"
"TraesCS3B02G440200","MADS_II"
"TraesCS3D02G090300","MADS_II"
"TraesCS3D02G102700","MADS_II"
"TraesCS3D02G140200","MADS_II"
"TraesCS3D02G284200","MADS_II"
"TraesCS3D02G401700","MADS_II"
"TraesCS4A02G028100","MADS_II"
"TraesCS4A02G028200","MADS_II"
"TraesCS4B02G245700","MADS_II"
"TraesCS4B02G245800","MADS_II"
"TraesCS4B02G277800","MADS_II"
"TraesCS4B02G302600","MADS_II"
"TraesCS4B02G346700","MADS_II"
"TraesCS4D02G243700","MADS_II"
"TraesCS4D02G245200","MADS_II"
"TraesCS4D02G276100","MADS_II"
"TraesCS4D02G301100","MADS_II"
"TraesCS4D02G341700","MADS_II"
"TraesCS5A02G117500","MADS_II"
"TraesCS5A02G286800","MADS_II"
"TraesCS5A02G391700","MADS_II"
"TraesCS5A02G391800","MADS_II"
"TraesCS5A02G515500","MADS_II"
"TraesCS5B02G002400","MADS_II"
"TraesCS5B02G115100","MADS_II"
"TraesCS5B02G286100","MADS_II"
"TraesCS5B02G396600","MADS_II"
"TraesCS5B02G396700","MADS_II"
"TraesCS5D02G002100","MADS_II"
"TraesCS5D02G002200","MADS_II"
"TraesCS5D02G118200","MADS_II"
"TraesCS5D02G294500","MADS_II"
"TraesCS5D02G401500","MADS_II"
"TraesCS5D02G401700","MADS_II"
"TraesCS6A02G011700","MADS_II"
"TraesCS6A02G131100","MADS_II"
"TraesCS6A02G158100","MADS_II"
"TraesCS6A02G259000","MADS_II"
"TraesCS6A02G292300","MADS_II"
"TraesCS6A02G313800","MADS_II"
"TraesCS6B02G017900","MADS_II"
"TraesCS6B02G159400","MADS_II"
"TraesCS6B02G186700","MADS_II"
"TraesCS6B02G286400","MADS_II"
"TraesCS6B02G322700","MADS_II"
"TraesCS6B02G343900","MADS_II"
"TraesCS6D02G014600","MADS_II"
"TraesCS6D02G120900","MADS_II"
"TraesCS6D02G147400","MADS_II"
"TraesCS6D02G240200","MADS_II"
"TraesCS6D02G273500","MADS_II"
"TraesCS6D02G293200","MADS_II"
"TraesCS7A02G111700","MADS_II"
"TraesCS7A02G111800","MADS_II"
"TraesCS7A02G111900","MADS_II"
"TraesCS7A02G122000","MADS_II"
"TraesCS7A02G122100","MADS_II"
"TraesCS7A02G175200","MADS_II"
"TraesCS7A02G260600","MADS_II"
"TraesCS7A02G319400","MADS_II"
"TraesCS7A02G383800","MADS_II"
"TraesCS7A02G475000","MADS_II"
"TraesCS7B02G009500","MADS_II"
"TraesCS7B02G009800","MADS_II"
"TraesCS7B02G009900","MADS_II"
"TraesCS7B02G020800","MADS_II"
"TraesCS7B02G080300","MADS_II"
"TraesCS7B02G158600","MADS_II"
"TraesCS7B02G220200","MADS_II"
"TraesCS7B02G286600","MADS_II"
"TraesCS7B02G377700","MADS_II"
"TraesCS7D02G106600","MADS_II"
"TraesCS7D02G106900","MADS_II"
"TraesCS7D02G120500","MADS_II"
"TraesCS7D02G120600","MADS_II"
"TraesCS7D02G176700","MADS_II"
"TraesCS7D02G261600","MADS_II"
"TraesCS7D02G315900","MADS_II"
"TraesCS7D02G380300","MADS_II"
"TraesCSU02G073700","mTERF"
"TraesCS1A02G067200","mTERF"
"TraesCS1A02G084300","mTERF"
"TraesCS1A02G251800","mTERF"
"TraesCS1A02G252300","mTERF"
"TraesCS1A02G258700","mTERF"
"TraesCS1A02G313400","mTERF"
"TraesCS1A02G413100","mTERF"
"TraesCS1A02G440100","mTERF"
"TraesCS1B02G047700","mTERF"
"TraesCS1B02G063100","mTERF"
"TraesCS1B02G063200","mTERF"
"TraesCS1B02G085500","mTERF"
"TraesCS1B02G263200","mTERF"
"TraesCS1B02G263300","mTERF"
"TraesCS1B02G269200","mTERF"
"TraesCS1B02G325200","mTERF"
"TraesCS1B02G399400","mTERF"
"TraesCS1B02G399500","mTERF"
"TraesCS1B02G440900","mTERF"
"TraesCS1B02G441100","mTERF"
"TraesCS1D02G068000","mTERF"
"TraesCS1D02G088500","mTERF"
"TraesCS1D02G088600","mTERF"
"TraesCS1D02G251800","mTERF"
"TraesCS1D02G252000","mTERF"
"TraesCS1D02G258000","mTERF"
"TraesCS1D02G313900","mTERF"
"TraesCS1D02G323800","mTERF"
"TraesCS1D02G420700","mTERF"
"TraesCS1D02G447900","mTERF"
"TraesCS2A02G189200","mTERF"
"TraesCS2A02G255200","mTERF"
"TraesCS2A02G284000","mTERF"
"TraesCS2A02G525900","mTERF"
"TraesCS2B02G093600","mTERF"
"TraesCS2B02G122000","mTERF"
"TraesCS2B02G218100","mTERF"
"TraesCS2B02G267000","mTERF"
"TraesCS2B02G506100","mTERF"
"TraesCS2B02G514500","mTERF"
"TraesCS2B02G514600","mTERF"
"TraesCS2B02G514700","mTERF"
"TraesCS2B02G516200","mTERF"
"TraesCS2B02G629300","mTERF"
"TraesCS2D02G198500","mTERF"
"TraesCS2D02G255600","mTERF"
"TraesCS2D02G480400","mTERF"
"TraesCS2D02G488800","mTERF"
"TraesCS2D02G528700","mTERF"
"TraesCS3A02G073600","mTERF"
"TraesCS3B02G518100","mTERF"
"TraesCS3B02G538400","mTERF"
"TraesCS3D02G073400","mTERF"
"TraesCS3D02G487600","mTERF"
"TraesCS4A02G023900","mTERF"
"TraesCS4A02G234300","mTERF"
"TraesCS4A02G390500","mTERF"
"TraesCS4A02G390600","mTERF"
"TraesCS4B02G080900","mTERF"
"TraesCS4B02G103900","mTERF"
"TraesCS4B02G156500","mTERF"
"TraesCS4B02G279700","mTERF"
"TraesCS4D02G079700","mTERF"
"TraesCS4D02G100800","mTERF"
"TraesCS4D02G156100","mTERF"
"TraesCS4D02G278100","mTERF"
"TraesCS5A02G239900","mTERF"
"TraesCS5A02G363600","mTERF"
"TraesCS5A02G423600","mTERF"
"TraesCS5A02G476300","mTERF"
"TraesCS5B02G241500","mTERF"
"TraesCS5B02G365700","mTERF"
"TraesCS5B02G378200","mTERF"
"TraesCS5B02G378500","mTERF"
"TraesCS5B02G425900","mTERF"
"TraesCS5B02G448700","mTERF"
"TraesCS5D02G030400","mTERF"
"TraesCS5D02G030500","mTERF"
"TraesCS5D02G042400","mTERF"
"TraesCS5D02G042500","mTERF"
"TraesCS5D02G250200","mTERF"
"TraesCS5D02G372800","mTERF"
"TraesCS5D02G432100","mTERF"
"TraesCS5D02G451700","mTERF"
"TraesCS5D02G489600","mTERF"
"TraesCS6A02G015200","mTERF"
"TraesCS6A02G015900","mTERF"
"TraesCS6A02G016000","mTERF"
"TraesCS6A02G016100","mTERF"
"TraesCS6A02G016400","mTERF"
"TraesCS6A02G016500","mTERF"
"TraesCS6A02G016600","mTERF"
"TraesCS6A02G016700","mTERF"
"TraesCS6A02G016800","mTERF"
"TraesCS6A02G017000","mTERF"
"TraesCS6A02G017700","mTERF"
"TraesCS6A02G018100","mTERF"
"TraesCS6A02G018300","mTERF"
"TraesCS6A02G019500","mTERF"
"TraesCS6A02G019600","mTERF"
"TraesCS6A02G019800","mTERF"
"TraesCS6A02G019900","mTERF"
"TraesCS6A02G020000","mTERF"
"TraesCS6A02G020300","mTERF"
"TraesCS6A02G021400","mTERF"
"TraesCS6A02G021800","mTERF"
"TraesCS6A02G025100","mTERF"
"TraesCS6A02G030000","mTERF"
"TraesCS6A02G030200","mTERF"
"TraesCS6A02G030300","mTERF"
"TraesCS6A02G030400","mTERF"
"TraesCS6A02G030600","mTERF"
"TraesCS6A02G031600","mTERF"
"TraesCS6A02G031700","mTERF"
"TraesCS6A02G031800","mTERF"
"TraesCS6A02G031900","mTERF"
"TraesCS6A02G032100","mTERF"
"TraesCS6A02G032200","mTERF"
"TraesCS6A02G032300","mTERF"
"TraesCS6A02G034400","mTERF"
"TraesCS6A02G035600","mTERF"
"TraesCS6A02G058000","mTERF"
"TraesCS6A02G064700","mTERF"
"TraesCS6A02G065200","mTERF"
"TraesCS6A02G066800","mTERF"
"TraesCS6A02G201500","mTERF"
"TraesCS6A02G214200","mTERF"
"TraesCS6A02G270600","mTERF"
"TraesCS6A02G304500","mTERF"
"TraesCS6A02G304600","mTERF"
"TraesCS6A02G304700","mTERF"
"TraesCS6A02G304800","mTERF"
"TraesCS6A02G343900","mTERF"
"TraesCS6B02G021800","mTERF"
"TraesCS6B02G021900","mTERF"
"TraesCS6B02G022000","mTERF"
"TraesCS6B02G022900","mTERF"
"TraesCS6B02G023000","mTERF"
"TraesCS6B02G023100","mTERF"
"TraesCS6B02G023200","mTERF"
"TraesCS6B02G023300","mTERF"
"TraesCS6B02G023400","mTERF"
"TraesCS6B02G023500","mTERF"
"TraesCS6B02G023600","mTERF"
"TraesCS6B02G024000","mTERF"
"TraesCS6B02G024200","mTERF"
"TraesCS6B02G024400","mTERF"
"TraesCS6B02G024800","mTERF"
"TraesCS6B02G025100","mTERF"
"TraesCS6B02G025200","mTERF"
"TraesCS6B02G025300","mTERF"
"TraesCS6B02G025500","mTERF"
"TraesCS6B02G025600","mTERF"
"TraesCS6B02G025700","mTERF"
"TraesCS6B02G025800","mTERF"
"TraesCS6B02G025900","mTERF"
"TraesCS6B02G027100","mTERF"
"TraesCS6B02G027400","mTERF"
"TraesCS6B02G027500","mTERF"
"TraesCS6B02G027600","mTERF"
"TraesCS6B02G027700","mTERF"
"TraesCS6B02G028000","mTERF"
"TraesCS6B02G029100","mTERF"
"TraesCS6B02G037100","mTERF"
"TraesCS6B02G043000","mTERF"
"TraesCS6B02G043100","mTERF"
"TraesCS6B02G043300","mTERF"
"TraesCS6B02G043600","mTERF"
"TraesCS6B02G043700","mTERF"
"TraesCS6B02G043800","mTERF"
"TraesCS6B02G044900","mTERF"
"TraesCS6B02G045000","mTERF"
"TraesCS6B02G045100","mTERF"
"TraesCS6B02G045300","mTERF"
"TraesCS6B02G045400","mTERF"
"TraesCS6B02G045500","mTERF"
"TraesCS6B02G048900","mTERF"
"TraesCS6B02G050000","mTERF"
"TraesCS6B02G052800","mTERF"
"TraesCS6B02G059500","mTERF"
"TraesCS6B02G059600","mTERF"
"TraesCS6B02G061500","mTERF"
"TraesCS6B02G061700","mTERF"
"TraesCS6B02G076600","mTERF"
"TraesCS6B02G076700","mTERF"
"TraesCS6B02G076800","mTERF"
"TraesCS6B02G076900","mTERF"
"TraesCS6B02G077000","mTERF"
"TraesCS6B02G077100","mTERF"
"TraesCS6B02G077200","mTERF"
"TraesCS6B02G078100","mTERF"
"TraesCS6B02G082700","mTERF"
"TraesCS6B02G085900","mTERF"
"TraesCS6B02G089900","mTERF"
"TraesCS6B02G090000","mTERF"
"TraesCS6B02G100700","mTERF"
"TraesCS6B02G109500","mTERF"
"TraesCS6B02G219200","mTERF"
"TraesCS6B02G244200","mTERF"
"TraesCS6B02G297700","mTERF"
"TraesCS6B02G333100","mTERF"
"TraesCS6B02G333200","mTERF"
"TraesCS6B02G333300","mTERF"
"TraesCS6B02G376100","mTERF"
"TraesCS6B02G395200","mTERF"
"TraesCS6B02G395300","mTERF"
"TraesCS6B02G395400","mTERF"
"TraesCS6D02G018000","mTERF"
"TraesCS6D02G018100","mTERF"
"TraesCS6D02G018200","mTERF"
"TraesCS6D02G018300","mTERF"
"TraesCS6D02G018800","mTERF"
"TraesCS6D02G018900","mTERF"
"TraesCS6D02G019000","mTERF"
"TraesCS6D02G019100","mTERF"
"TraesCS6D02G019500","mTERF"
"TraesCS6D02G019700","mTERF"
"TraesCS6D02G019800","mTERF"
"TraesCS6D02G020000","mTERF"
"TraesCS6D02G020100","mTERF"
"TraesCS6D02G020200","mTERF"
"TraesCS6D02G020300","mTERF"
"TraesCS6D02G020600","mTERF"
"TraesCS6D02G020800","mTERF"
"TraesCS6D02G021300","mTERF"
"TraesCS6D02G021400","mTERF"
"TraesCS6D02G021600","mTERF"
"TraesCS6D02G021900","mTERF"
"TraesCS6D02G022000","mTERF"
"TraesCS6D02G022100","mTERF"
"TraesCS6D02G022200","mTERF"
"TraesCS6D02G023000","mTERF"
"TraesCS6D02G023300","mTERF"
"TraesCS6D02G023400","mTERF"
"TraesCS6D02G023500","mTERF"
"TraesCS6D02G023600","mTERF"
"TraesCS6D02G023700","mTERF"
"TraesCS6D02G023900","mTERF"
"TraesCS6D02G025200","mTERF"
"TraesCS6D02G034400","mTERF"
"TraesCS6D02G034500","mTERF"
"TraesCS6D02G034600","mTERF"
"TraesCS6D02G034700","mTERF"
"TraesCS6D02G034900","mTERF"
"TraesCS6D02G035100","mTERF"
"TraesCS6D02G036000","mTERF"
"TraesCS6D02G036100","mTERF"
"TraesCS6D02G036200","mTERF"
"TraesCS6D02G036300","mTERF"
"TraesCS6D02G036500","mTERF"
"TraesCS6D02G036900","mTERF"
"TraesCS6D02G037000","mTERF"
"TraesCS6D02G037100","mTERF"
"TraesCS6D02G040000","mTERF"
"TraesCS6D02G040100","mTERF"
"TraesCS6D02G041200","mTERF"
"TraesCS6D02G043300","mTERF"
"TraesCS6D02G052600","mTERF"
"TraesCS6D02G067800","mTERF"
"TraesCS6D02G188800","mTERF"
"TraesCS6D02G196900","mTERF"
"TraesCS6D02G244500","mTERF"
"TraesCS6D02G283900","mTERF"
"TraesCS6D02G284000","mTERF"
"TraesCS6D02G325000","mTERF"
"TraesCS7A02G182600","mTERF"
"TraesCS7A02G182700","mTERF"
"TraesCS7A02G182800","mTERF"
"TraesCS7A02G183200","mTERF"
"TraesCS7A02G183700","mTERF"
"TraesCS7A02G200000","mTERF"
"TraesCS7A02G246600","mTERF"
"TraesCS7A02G250000","mTERF"
"TraesCS7A02G253500","mTERF"
"TraesCS7A02G460800","mTERF"
"TraesCS7B02G032200","mTERF"
"TraesCS7B02G087500","mTERF"
"TraesCS7B02G087600","mTERF"
"TraesCS7B02G087800","mTERF"
"TraesCS7B02G087900","mTERF"
"TraesCS7B02G088200","mTERF"
"TraesCS7B02G088500","mTERF"
"TraesCS7B02G106700","mTERF"
"TraesCS7B02G141200","mTERF"
"TraesCS7B02G144700","mTERF"
"TraesCS7B02G149800","mTERF"
"TraesCS7B02G362000","mTERF"
"TraesCS7D02G184000","mTERF"
"TraesCS7D02G184200","mTERF"
"TraesCS7D02G184300","mTERF"
"TraesCS7D02G184800","mTERF"
"TraesCS7D02G185300","mTERF"
"TraesCS7D02G185400","mTERF"
"TraesCS7D02G203000","mTERF"
"TraesCS7D02G245400","mTERF"
"TraesCS7D02G248600","mTERF"
"TraesCS7D02G252100","mTERF"
"TraesCS7D02G448700","mTERF"
"TraesCSU02G029100","mTERF"
"TraesCSU02G085400","mTERF"
"TraesCSU02G110400","mTERF"
"TraesCSU02G118300","mTERF"
"TraesCSU02G118800","mTERF"
"TraesCS1A02G357600","MYB-related"
"TraesCS1B02G318800","MYB-related"
"TraesCS1D02G362000","MYB-related"
"TraesCS2B02G583800","MYB-related"
"TraesCS3A02G055700","MYB-related"
"TraesCS3A02G105800","MYB-related"
"TraesCS3A02G252000","MYB-related"
"TraesCS3A02G503500","MYB-related"
"TraesCS3B02G068100","MYB-related"
"TraesCS3B02G124300","MYB-related"
"TraesCS3B02G281500","MYB-related"
"TraesCS3D02G252400","MYB-related"
"TraesCS4A02G467000","MYB-related"
"TraesCS4A02G474100","MYB-related"
"TraesCS7A02G006600","MYB-related"
"TraesCS7A02G017600","MYB-related"
"TraesCS7A02G120900","MYB-related"
"TraesCS7A02G135300","MYB-related"
"TraesCS7A02G553800","MYB-related"
"TraesCS7B02G478200","MYB-related"
"TraesCS7D02G014900","MYB-related"
"TraesCS7D02G146500","MYB-related"
"TraesCS7D02G540700","MYB-related"
"TraesCS1A02G021500","MYB-related"
"TraesCS1A02G042700","MYB-related"
"TraesCS1A02G068300","MYB-related"
"TraesCS1A02G076200","MYB-related"
"TraesCS1A02G083100","MYB-related"
"TraesCS1A02G094300","MYB-related"
"TraesCS1A02G096800","MYB-related"
"TraesCS1A02G107700","MYB-related"
"TraesCS1A02G129300","MYB-related"
"TraesCS1A02G155300","MYB-related"
"TraesCS1A02G169400","MYB-related"
"TraesCS1A02G201100","MYB-related"
"TraesCS1A02G218800","MYB-related"
"TraesCS1A02G219400","MYB-related"
"TraesCS1A02G223600","MYB-related"
"TraesCS1A02G244500","MYB-related"
"TraesCS1A02G252600","MYB-related"
"TraesCS1A02G268800","MYB-related"
"TraesCS1A02G275800","MYB-related"
"TraesCS1A02G278900","MYB-related"
"TraesCS1A02G284000","MYB-related"
"TraesCS1A02G305500","MYB-related"
"TraesCS1A02G308100","MYB-related"
"TraesCS1A02G309200","MYB-related"
"TraesCS1A02G365900","MYB-related"
"TraesCS1A02G366000","MYB-related"
"TraesCS1A02G366100","MYB-related"
"TraesCS1A02G366200","MYB-related"
"TraesCS1A02G366300","MYB-related"
"TraesCS1A02G379700","MYB-related"
"TraesCS1A02G406600","MYB-related"
"TraesCS1A02G420500","MYB-related"
"TraesCS1B02G005200","MYB-related"
"TraesCS1B02G023400","MYB-related"
"TraesCS1B02G023500","MYB-related"
"TraesCS1B02G049700","MYB-related"
"TraesCS1B02G055200","MYB-related"
"TraesCS1B02G086600","MYB-related"
"TraesCS1B02G094500","MYB-related"
"TraesCS1B02G097500","MYB-related"
"TraesCS1B02G100600","MYB-related"
"TraesCS1B02G122500","MYB-related"
"TraesCS1B02G125900","MYB-related"
"TraesCS1B02G129800","MYB-related"
"TraesCS1B02G131400","MYB-related"
"TraesCS1B02G147800","MYB-related"
"TraesCS1B02G172500","MYB-related"
"TraesCS1B02G215500","MYB-related"
"TraesCS1B02G232300","MYB-related"
"TraesCS1B02G232800","MYB-related"
"TraesCS1B02G236900","MYB-related"
"TraesCS1B02G265400","MYB-related"
"TraesCS1B02G279400","MYB-related"
"TraesCS1B02G283000","MYB-related"
"TraesCS1B02G285000","MYB-related"
"TraesCS1B02G287700","MYB-related"
"TraesCS1B02G293300","MYB-related"
"TraesCS1B02G316200","MYB-related"
"TraesCS1B02G320000","MYB-related"
"TraesCS1B02G374300","MYB-related"
"TraesCS1B02G383600","MYB-related"
"TraesCS1B02G383700","MYB-related"
"TraesCS1B02G383800","MYB-related"
"TraesCS1B02G383900","MYB-related"
"TraesCS1B02G384000","MYB-related"
"TraesCS1B02G392600","MYB-related"
"TraesCS1B02G401700","MYB-related"
"TraesCS1B02G436800","MYB-related"
"TraesCS1B02G451500","MYB-related"
"TraesCS1D02G020900","MYB-related"
"TraesCS1D02G021700","MYB-related"
"TraesCS1D02G043300","MYB-related"
"TraesCS1D02G069700","MYB-related"
"TraesCS1D02G078600","MYB-related"
"TraesCS1D02G084400","MYB-related"
"TraesCS1D02G106600","MYB-related"
"TraesCS1D02G111400","MYB-related"
"TraesCS1D02G125400","MYB-related"
"TraesCS1D02G154000","MYB-related"
"TraesCS1D02G204500","MYB-related"
"TraesCS1D02G220500","MYB-related"
"TraesCS1D02G221000","MYB-related"
"TraesCS1D02G225200","MYB-related"
"TraesCS1D02G252300","MYB-related"
"TraesCS1D02G268900","MYB-related"
"TraesCS1D02G275400","MYB-related"
"TraesCS1D02G278200","MYB-related"
"TraesCS1D02G283100","MYB-related"
"TraesCS1D02G305200","MYB-related"
"TraesCS1D02G307500","MYB-related"
"TraesCS1D02G308600","MYB-related"
"TraesCS1D02G371400","MYB-related"
"TraesCS1D02G371500","MYB-related"
"TraesCS1D02G371600","MYB-related"
"TraesCS1D02G371700","MYB-related"
"TraesCS1D02G371800","MYB-related"
"TraesCS1D02G371900","MYB-related"
"TraesCS1D02G379200","MYB-related"
"TraesCS1D02G387100","MYB-related"
"TraesCS1D02G415000","MYB-related"
"TraesCS1D02G428400","MYB-related"
"TraesCS2A02G069300","MYB-related"
"TraesCS2A02G097200","MYB-related"
"TraesCS2A02G100600","MYB-related"
"TraesCS2A02G152700","MYB-related"
"TraesCS2A02G152900","MYB-related"
"TraesCS2A02G157600","MYB-related"
"TraesCS2A02G158900","MYB-related"
"TraesCS2A02G206400","MYB-related"
"TraesCS2A02G230400","MYB-related"
"TraesCS2A02G331200","MYB-related"
"TraesCS2A02G338200","MYB-related"
"TraesCS2A02G363800","MYB-related"
"TraesCS2A02G370000","MYB-related"
"TraesCS2A02G370300","MYB-related"
"TraesCS2A02G370400","MYB-related"
"TraesCS2A02G370700","MYB-related"
"TraesCS2A02G381900","MYB-related"
"TraesCS2A02G415400","MYB-related"
"TraesCS2A02G441300","MYB-related"
"TraesCS2A02G445500","MYB-related"
"TraesCS2A02G447100","MYB-related"
"TraesCS2A02G447200","MYB-related"
"TraesCS2A02G447300","MYB-related"
"TraesCS2A02G447400","MYB-related"
"TraesCS2A02G447500","MYB-related"
"TraesCS2A02G447600","MYB-related"
"TraesCS2A02G456600","MYB-related"
"TraesCS2A02G488200","MYB-related"
"TraesCS2A02G552400","MYB-related"
"TraesCS2A02G554200","MYB-related"
"TraesCS2B02G082400","MYB-related"
"TraesCS2B02G112600","MYB-related"
"TraesCS2B02G117800","MYB-related"
"TraesCS2B02G177900","MYB-related"
"TraesCS2B02G178000","MYB-related"
"TraesCS2B02G183100","MYB-related"
"TraesCS2B02G184500","MYB-related"
"TraesCS2B02G252000","MYB-related"
"TraesCS2B02G343800","MYB-related"
"TraesCS2B02G351000","MYB-related"
"TraesCS2B02G356600","MYB-related"
"TraesCS2B02G381800","MYB-related"
"TraesCS2B02G387000","MYB-related"
"TraesCS2B02G387300","MYB-related"
"TraesCS2B02G387500","MYB-related"
"TraesCS2B02G387700","MYB-related"
"TraesCS2B02G387800","MYB-related"
"TraesCS2B02G399200","MYB-related"
"TraesCS2B02G434400","MYB-related"
"TraesCS2B02G459800","MYB-related"
"TraesCS2B02G466400","MYB-related"
"TraesCS2B02G466500","MYB-related"
"TraesCS2B02G467700","MYB-related"
"TraesCS2B02G467800","MYB-related"
"TraesCS2B02G467900","MYB-related"
"TraesCS2B02G468000","MYB-related"
"TraesCS2B02G478700","MYB-related"
"TraesCS2B02G515800","MYB-related"
"TraesCS2B02G589700","MYB-related"
"TraesCS2D02G068000","MYB-related"
"TraesCS2D02G096000","MYB-related"
